sigma_tot_up52,,sigma_tot_up72,,sigma_HI,,sigma_H2,,vcirc_kam,,vcirc_koch,,sigma_sfr,
r kpc,sigma_tot_up52,r kpc,sigma_tot_up72,r kpc,sigma_HI,r kpc,sigma_H2,r kpc,kms_vcirc_Kam,arcsec_r,kms_vcirc_Koch,r kpc,sigma_sfr
18.94610539,0.006545471,18.94610539,0.00906296,,,,,,,,,,
18.94810519,0.006538132,18.94810519,0.009052798,,,,,,,,,,
18.95010499,0.006530801,18.95010499,0.009042647,,,,,,,,,,
18.95210479,0.006523478,18.95210479,0.009032508,,,,,,,,,,
18.95410459,0.006516164,18.95410459,0.00902238,,,,,,,,,,
18.95610439,0.006508857,18.95610439,0.009012264,,,,,,,,,,
18.95810419,0.006501559,18.95810419,0.009002159,,,,,,,,,,
18.96010399,0.006494269,18.96010399,0.008992065,,,,,,,,,,
18.96210379,0.006486987,18.96210379,0.008981982,,,,,,,,,,
18.96410359,0.006479713,18.96410359,0.008971911,,,,,,,,,,
18.96610339,0.006472448,18.96610339,0.008961851,,,,,,,,,,
18.96810319,0.006465191,18.96810319,0.008951802,,,,,,,,,,
18.97010299,0.006457941,18.97010299,0.008941765,,,,,,,,,,
18.97210279,0.0064507,18.97210279,0.008931739,,,,,,,,,,
18.97410259,0.006443467,18.97410259,0.008921724,,,,,,,,,,
18.97610239,0.006436242,18.97610239,0.00891172,,,,,,,,,,
18.97810219,0.006429026,18.97810219,0.008901728,,,,,,,,,,
18.98010199,0.006421817,18.98010199,0.008891747,,,,,,,,,,
18.98210179,0.006414616,18.98210179,0.008881777,,,,,,,,,,
18.98410159,0.006407424,18.98410159,0.008871818,,,,,,,,,,
18.98610139,0.006400239,18.98610139,0.00886187,,,,,,,,,,
18.98810119,0.006393063,18.98810119,0.008851933,,,,,,,,,,
18.99010099,0.006385895,18.99010099,0.008842008,,,,,,,,,,
18.99210079,0.006378734,18.99210079,0.008832094,,,,,,,,,,
18.99410059,0.006371582,18.99410059,0.008822191,,,,,,,,,,
18.99610039,0.006364438,18.99610039,0.008812298,,,,,,,,,,
18.99810019,0.006357302,18.99810019,0.008802417,,,,,,,,,,
19.00009999,0.006350173,19.00009999,0.008792548,,,,,,,,,,
19.00209979,0.006343053,19.00209979,0.008782689,,,,,,,,,,
19.00409959,0.006335941,19.00409959,0.008772841,,,,,,,,,,
19.00609939,0.006328836,19.00609939,0.008763004,,,,,,,,,,
19.00809919,0.00632174,19.00809919,0.008753179,,,,,,,,,,
19.01009899,0.006314652,19.01009899,0.008743364,,,,,,,,,,
19.01209879,0.006307571,19.01209879,0.00873356,,,,,,,,,,
19.01409859,0.006300499,19.01409859,0.008723768,,,,,,,,,,
19.01609839,0.006293434,19.01609839,0.008713986,,,,,,,,,,
19.01809819,0.006286378,19.01809819,0.008704215,,,,,,,,,,
19.02009799,0.006279329,19.02009799,0.008694455,,,,,,,,,,
19.02209779,0.006272288,19.02209779,0.008684706,,,,,,,,,,
19.02409759,0.006265255,19.02409759,0.008674969,,,,,,,,,,
19.02609739,0.00625823,19.02609739,0.008665242,,,,,,,,,,
19.02809719,0.006251213,19.02809719,0.008655526,,,,,,,,,,
19.03009699,0.006244204,19.03009699,0.00864582,,,,,,,,,,
19.03209679,0.006237202,19.03209679,0.008636126,,,,,,,,,,
19.03409659,0.006230209,19.03409659,0.008626443,,,,,,,,,,
19.03609639,0.006223223,19.03609639,0.00861677,,,,,,,,,,
19.03809619,0.006216245,19.03809619,0.008607108,,,,,,,,,,
19.04009599,0.006209275,19.04009599,0.008597457,,,,,,,,,,
19.04209579,0.006202313,19.04209579,0.008587817,,,,,,,,,,
19.04409559,0.006195358,19.04409559,0.008578188,,,,,,,,,,
19.04609539,0.006188411,19.04609539,0.00856857,,,,,,,,,,
19.04809519,0.006181472,19.04809519,0.008558962,,,,,,,,,,
19.05009499,0.006174541,19.05009499,0.008549365,,,,,,,,,,
19.05209479,0.006167618,19.05209479,0.008539779,,,,,,,,,,
19.05409459,0.006160702,19.05409459,0.008530203,,,,,,,,,,
19.05609439,0.006153795,19.05609439,0.008520639,,,,,,,,,,
19.05809419,0.006146895,19.05809419,0.008511085,,,,,,,,,,
19.06009399,0.006140002,19.06009399,0.008501542,,,,,,,,,,
19.06209379,0.006133118,19.06209379,0.008492009,,,,,,,,,,
19.06409359,0.006126241,19.06409359,0.008482487,,,,,,,,,,
19.06609339,0.006119372,19.06609339,0.008472976,,,,,,,,,,
19.06809319,0.00611251,19.06809319,0.008463476,,,,,,,,,,
19.07009299,0.006105656,19.07009299,0.008453986,,,,,,,,,,
19.07209279,0.00609881,19.07209279,0.008444507,,,,,,,,,,
19.07409259,0.006091972,19.07409259,0.008435038,,,,,,,,,,
19.07609239,0.006085141,19.07609239,0.00842558,,,,,,,,,,
19.07809219,0.006078318,19.07809219,0.008416133,,,,,,,,,,
19.08009199,0.006071503,19.08009199,0.008406696,,,,,,,,,,
19.08209179,0.006064695,19.08209179,0.00839727,,,,,,,,,,
19.08409159,0.006057895,19.08409159,0.008387854,,,,,,,,,,
19.08609139,0.006051102,19.08609139,0.008378449,,,,,,,,,,
19.08809119,0.006044317,19.08809119,0.008369055,,,,,,,,,,
19.09009099,0.00603754,19.09009099,0.008359671,,,,,,,,,,
19.09209079,0.00603077,19.09209079,0.008350297,,,,,,,,,,
19.09409059,0.006024008,19.09409059,0.008340934,,,,,,,,,,
19.09609039,0.006017253,19.09609039,0.008331582,,,,,,,,,,
19.09809019,0.006010506,19.09809019,0.00832224,,,,,,,,,,
19.10008999,0.006003767,19.10008999,0.008312908,,,,,,,,,,
19.10208979,0.005997035,19.10208979,0.008303587,,,,,,,,,,
19.10408959,0.005990311,19.10408959,0.008294277,,,,,,,,,,
19.10608939,0.005983594,19.10608939,0.008284977,,,,,,,,,,
19.10808919,0.005976885,19.10808919,0.008275687,,,,,,,,,,
19.11008899,0.005970183,19.11008899,0.008266408,,,,,,,,,,
19.11208879,0.005963489,19.11208879,0.008257139,,,,,,,,,,
19.11408859,0.005956802,19.11408859,0.00824788,,,,,,,,,,
19.11608839,0.005950123,19.11608839,0.008238632,,,,,,,,,,
19.11808819,0.005943451,19.11808819,0.008229394,,,,,,,,,,
19.12008799,0.005936787,19.12008799,0.008220167,,,,,,,,,,
19.12208779,0.005930131,19.12208779,0.00821095,,,,,,,,,,
19.12408759,0.005923481,19.12408759,0.008201743,,,,,,,,,,
19.12608739,0.005916839,19.12608739,0.008192547,,,,,,,,,,
19.12808719,0.005910205,19.12808719,0.008183361,,,,,,,,,,
19.13008699,0.005903578,19.13008699,0.008174185,,,,,,,,,,
19.13208679,0.005896959,19.13208679,0.00816502,,,,,,,,,,
19.13408659,0.005890347,19.13408659,0.008155864,,,,,,,,,,
19.13608639,0.005883742,19.13608639,0.008146719,,,,,,,,,,
19.13808619,0.005877145,19.13808619,0.008137585,,,,,,,,,,
19.14008599,0.005870555,19.14008599,0.00812846,,,,,,,,,,
19.14208579,0.005863972,19.14208579,0.008119346,,,,,,,,,,
19.14408559,0.005857397,19.14408559,0.008110242,,,,,,,,,,
19.14608539,0.005850829,19.14608539,0.008101148,,,,,,,,,,
19.14808519,0.005844269,19.14808519,0.008092065,,,,,,,,,,
19.15008499,0.005837716,19.15008499,0.008082991,,,,,,,,,,
19.15208479,0.00583117,19.15208479,0.008073928,,,,,,,,,,
19.15408459,0.005824632,19.15408459,0.008064875,,,,,,,,,,
19.15608439,0.005818101,19.15608439,0.008055832,,,,,,,,,,
19.15808419,0.005811577,19.15808419,0.008046799,,,,,,,,,,
19.16008399,0.005805061,19.16008399,0.008037777,,,,,,,,,,
19.16208379,0.005798552,19.16208379,0.008028764,,,,,,,,,,
19.16408359,0.00579205,19.16408359,0.008019762,,,,,,,,,,
19.16608339,0.005785556,19.16608339,0.00801077,,,,,,,,,,
19.16808319,0.005779069,19.16808319,0.008001787,,,,,,,,,,
19.17008299,0.005772589,19.17008299,0.007992815,,,,,,,,,,
19.17208279,0.005766116,19.17208279,0.007983853,,,,,,,,,,
19.17408259,0.005759651,19.17408259,0.007974901,,,,,,,,,,
19.17608239,0.005753193,19.17608239,0.007965959,,,,,,,,,,
19.17808219,0.005746742,19.17808219,0.007957027,,,,,,,,,,
19.18008199,0.005740298,19.18008199,0.007948105,,,,,,,,,,
19.18208179,0.005733862,19.18208179,0.007939193,,,,,,,,,,
19.18408159,0.005727432,19.18408159,0.007930291,,,,,,,,,,
19.18608139,0.00572101,19.18608139,0.007921399,,,,,,,,,,
19.18808119,0.005714596,19.18808119,0.007912517,,,,,,,,,,
19.19008099,0.005708188,19.19008099,0.007903645,,,,,,,,,,
19.19208079,0.005701788,19.19208079,0.007894783,,,,,,,,,,
19.19408059,0.005695394,19.19408059,0.007885931,,,,,,,,,,
19.19608039,0.005689008,19.19608039,0.007877088,,,,,,,,,,
19.19808019,0.005682629,19.19808019,0.007868256,,,,,,,,,,
19.20007999,0.005676258,19.20007999,0.007859434,,,,,,,,,,
19.20207979,0.005669893,19.20207979,0.007850621,,,,,,,,,,
19.20407959,0.005663535,19.20407959,0.007841818,,,,,,,,,,
19.20607939,0.005657185,19.20607939,0.007833026,,,,,,,,,,
19.20807919,0.005650842,19.20807919,0.007824243,,,,,,,,,,
19.21007899,0.005644506,19.21007899,0.00781547,,,,,,,,,,
19.21207879,0.005638177,19.21207879,0.007806706,,,,,,,,,,
19.21407859,0.005631855,19.21407859,0.007797953,,,,,,,,,,
19.21607839,0.00562554,19.21607839,0.007789209,,,,,,,,,,
19.21807819,0.005619232,19.21807819,0.007780475,,,,,,,,,,
19.22007799,0.005612932,19.22007799,0.007771751,,,,,,,,,,
19.22207779,0.005606638,19.22207779,0.007763037,,,,,,,,,,
19.22407759,0.005600351,19.22407759,0.007754333,,,,,,,,,,
19.22607739,0.005594072,19.22607739,0.007745638,,,,,,,,,,
19.22807719,0.005587799,19.22807719,0.007736953,,,,,,,,,,
19.23007699,0.005581534,19.23007699,0.007728278,,,,,,,,,,
19.23207679,0.005575276,19.23207679,0.007719612,,,,,,,,,,
19.23407659,0.005569024,19.23407659,0.007710957,,,,,,,,,,
19.23607639,0.00556278,19.23607639,0.007702311,,,,,,,,,,
19.23807619,0.005556542,19.23807619,0.007693674,,,,,,,,,,
19.24007599,0.005550312,19.24007599,0.007685047,,,,,,,,,,
19.24207579,0.005544089,19.24207579,0.00767643,,,,,,,,,,
19.24407559,0.005537872,19.24407559,0.007667823,,,,,,,,,,
19.24607539,0.005531663,19.24607539,0.007659225,,,,,,,,,,
19.24807519,0.00552546,19.24807519,0.007650637,,,,,,,,,,
19.25007499,0.005519265,19.25007499,0.007642059,,,,,,,,,,
19.25207479,0.005513076,19.25207479,0.00763349,,,,,,,,,,
19.25407459,0.005506895,19.25407459,0.007624931,,,,,,,,,,
19.25607439,0.00550072,19.25607439,0.007616381,,,,,,,,,,
19.25807419,0.005494552,19.25807419,0.007607841,,,,,,,,,,
19.26007399,0.005488391,19.26007399,0.007599311,,,,,,,,,,
19.26207379,0.005482237,19.26207379,0.00759079,,,,,,,,,,
19.26407359,0.00547609,19.26407359,0.007582279,,,,,,,,,,
19.26607339,0.00546995,19.26607339,0.007573777,,,,,,,,,,
19.26807319,0.005463817,19.26807319,0.007565285,,,,,,,,,,
19.27007299,0.00545769,19.27007299,0.007556802,,,,,,,,,,
19.27207279,0.005451571,19.27207279,0.007548329,,,,,,,,,,
19.27407259,0.005445458,19.27407259,0.007539865,,,,,,,,,,
19.27607239,0.005439352,19.27607239,0.007531411,,,,,,,,,,
19.27807219,0.005433253,19.27807219,0.007522966,,,,,,,,,,
19.28007199,0.005427161,19.28007199,0.007514531,,,,,,,,,,
19.28207179,0.005421076,19.28207179,0.007506105,,,,,,,,,,
19.28407159,0.005414997,19.28407159,0.007497688,,,,,,,,,,
19.28607139,0.005408926,19.28607139,0.007489281,,,,,,,,,,
19.28807119,0.005402861,19.28807119,0.007480884,,,,,,,,,,
19.29007099,0.005396803,19.29007099,0.007472496,,,,,,,,,,
19.29207079,0.005390751,19.29207079,0.007464117,,,,,,,,,,
19.29407059,0.005384707,19.29407059,0.007455748,,,,,,,,,,
19.29607039,0.005378669,19.29607039,0.007447388,,,,,,,,,,
19.29807019,0.005372638,19.29807019,0.007439037,,,,,,,,,,
19.30006999,0.005366614,19.30006999,0.007430696,,,,,,,,,,
19.30206979,0.005360597,19.30206979,0.007422364,,,,,,,,,,
19.30406959,0.005354586,19.30406959,0.007414042,,,,,,,,,,
19.30606939,0.005348582,19.30606939,0.007405729,,,,,,,,,,
19.30806919,0.005342585,19.30806919,0.007397425,,,,,,,,,,
19.31006899,0.005336594,19.31006899,0.00738913,,,,,,,,,,
19.31206879,0.00533061,19.31206879,0.007380845,,,,,,,,,,
19.31406859,0.005324633,19.31406859,0.007372569,,,,,,,,,,
19.31606839,0.005318663,19.31606839,0.007364303,,,,,,,,,,
19.31806819,0.005312699,19.31806819,0.007356045,,,,,,,,,,
19.32006799,0.005306742,19.32006799,0.007347797,,,,,,,,,,
19.32206779,0.005300792,19.32206779,0.007339558,,,,,,,,,,
19.32406759,0.005294849,19.32406759,0.007331329,,,,,,,,,,
19.32606739,0.005288912,19.32606739,0.007323108,,,,,,,,,,
19.32806719,0.005282981,19.32806719,0.007314897,,,,,,,,,,
19.33006699,0.005277058,19.33006699,0.007306695,,,,,,,,,,
19.33206679,0.005271141,19.33206679,0.007298502,,,,,,,,,,
19.33406659,0.00526523,19.33406659,0.007290319,,,,,,,,,,
19.33606639,0.005259326,19.33606639,0.007282144,,,,,,,,,,
19.33806619,0.005253429,19.33806619,0.007273979,,,,,,,,,,
19.34006599,0.005247539,19.34006599,0.007265823,,,,,,,,,,
19.34206579,0.005241655,19.34206579,0.007257676,,,,,,,,,,
19.34406559,0.005235778,19.34406559,0.007249538,,,,,,,,,,
19.34606539,0.005229907,19.34606539,0.00724141,,,,,,,,,,
19.34806519,0.005224043,19.34806519,0.00723329,,,,,,,,,,
19.35006499,0.005218185,19.35006499,0.007225179,,,,,,,,,,
19.35206479,0.005212334,19.35206479,0.007217078,,,,,,,,,,
19.35406459,0.00520649,19.35406459,0.007208986,,,,,,,,,,
19.35606439,0.005200652,19.35606439,0.007200903,,,,,,,,,,
19.35806419,0.005194821,19.35806419,0.007192828,,,,,,,,,,
19.36006399,0.005188996,19.36006399,0.007184763,,,,,,,,,,
19.36206379,0.005183177,19.36206379,0.007176707,,,,,,,,,,
19.36406359,0.005177366,19.36406359,0.00716866,,,,,,,,,,
19.36606339,0.00517156,19.36606339,0.007160622,,,,,,,,,,
19.36806319,0.005165762,19.36806319,0.007152593,,,,,,,,,,
19.37006299,0.00515997,19.37006299,0.007144573,,,,,,,,,,
19.37206279,0.005154184,19.37206279,0.007136562,,,,,,,,,,
19.37406259,0.005148405,19.37406259,0.00712856,,,,,,,,,,
19.37606239,0.005142632,19.37606239,0.007120567,,,,,,,,,,
19.37806219,0.005136866,19.37806219,0.007112583,,,,,,,,,,
19.38006199,0.005131106,19.38006199,0.007104608,,,,,,,,,,
19.38206179,0.005125352,19.38206179,0.007096642,,,,,,,,,,
19.38406159,0.005119605,19.38406159,0.007088685,,,,,,,,,,
19.38606139,0.005113865,19.38606139,0.007080736,,,,,,,,,,
19.38806119,0.005108131,19.38806119,0.007072797,,,,,,,,,,
19.39006099,0.005102403,19.39006099,0.007064866,,,,,,,,,,
19.39206079,0.005096682,19.39206079,0.007056945,,,,,,,,,,
19.39406059,0.005090967,19.39406059,0.007049032,,,,,,,,,,
19.39606039,0.005085259,19.39606039,0.007041128,,,,,,,,,,
19.39806019,0.005079557,19.39806019,0.007033233,,,,,,,,,,
19.40005999,0.005073862,19.40005999,0.007025347,,,,,,,,,,
19.40205979,0.005068172,19.40205979,0.00701747,,,,,,,,,,
19.40405959,0.00506249,19.40405959,0.007009601,,,,,,,,,,
19.40605939,0.005056813,19.40605939,0.007001741,,,,,,,,,,
19.40805919,0.005051143,19.40805919,0.006993891,,,,,,,,,,
19.41005899,0.005045479,19.41005899,0.006986048,,,,,,,,,,
19.41205879,0.005039822,19.41205879,0.006978215,,,,,,,,,,
19.41405859,0.005034171,19.41405859,0.006970391,,,,,,,,,,
19.41605839,0.005028526,19.41605839,0.006962575,,,,,,,,,,
19.41805819,0.005022888,19.41805819,0.006954768,,,,,,,,,,
19.42005799,0.005017256,19.42005799,0.00694697,,,,,,,,,,
19.42205779,0.00501163,19.42205779,0.006939181,,,,,,,,,,
19.42405759,0.005006011,19.42405759,0.0069314,,,,,,,,,,
19.42605739,0.005000398,19.42605739,0.006923628,,,,,,,,,,
19.42805719,0.004994791,19.42805719,0.006915865,,,,,,,,,,
19.43005699,0.004989191,19.43005699,0.00690811,,,,,,,,,,
19.43205679,0.004983596,19.43205679,0.006900364,,,,,,,,,,
19.43405659,0.004978008,19.43405659,0.006892627,,,,,,,,,,
19.43605639,0.004972427,19.43605639,0.006884899,,,,,,,,,,
19.43805619,0.004966851,19.43805619,0.006877179,,,,,,,,,,
19.44005599,0.004961282,19.44005599,0.006869468,,,,,,,,,,
19.44205579,0.004955719,19.44205579,0.006861765,,,,,,,,,,
19.44405559,0.004950162,19.44405559,0.006854071,,,,,,,,,,
19.44605539,0.004944612,19.44605539,0.006846386,,,,,,,,,,
19.44805519,0.004939068,19.44805519,0.006838709,,,,,,,,,,
19.45005499,0.00493353,19.45005499,0.006831041,,,,,,,,,,
19.45205479,0.004927998,19.45205479,0.006823382,,,,,,,,,,
19.45405459,0.004922472,19.45405459,0.006815731,,,,,,,,,,
19.45605439,0.004916953,19.45605439,0.006808089,,,,,,,,,,
19.45805419,0.00491144,19.45805419,0.006800455,,,,,,,,,,
19.46005399,0.004905933,19.46005399,0.00679283,,,,,,,,,,
19.46205379,0.004900432,19.46205379,0.006785213,,,,,,,,,,
19.46405359,0.004894937,19.46405359,0.006777605,,,,,,,,,,
19.46605339,0.004889448,19.46605339,0.006770005,,,,,,,,,,
19.46805319,0.004883966,19.46805319,0.006762414,,,,,,,,,,
19.47005299,0.00487849,19.47005299,0.006754832,,,,,,,,,,
19.47205279,0.00487302,19.47205279,0.006747258,,,,,,,,,,
19.47405259,0.004867556,19.47405259,0.006739692,,,,,,,,,,
19.47605239,0.004862098,19.47605239,0.006732135,,,,,,,,,,
19.47805219,0.004856646,19.47805219,0.006724587,,,,,,,,,,
19.48005199,0.004851201,19.48005199,0.006717047,,,,,,,,,,
19.48205179,0.004845761,19.48205179,0.006709515,,,,,,,,,,
19.48405159,0.004840328,19.48405159,0.006701992,,,,,,,,,,
19.48605139,0.0048349,19.48605139,0.006694477,,,,,,,,,,
19.48805119,0.004829479,19.48805119,0.006686971,,,,,,,,,,
19.49005099,0.004824064,19.49005099,0.006679473,,,,,,,,,,
19.49205079,0.004818655,19.49205079,0.006671984,,,,,,,,,,
19.49405059,0.004813252,19.49405059,0.006664502,,,,,,,,,,
19.49605039,0.004807855,19.49605039,0.00665703,,,,,,,,,,
19.49805019,0.004802464,19.49805019,0.006649565,,,,,,,,,,
19.50005,0.004797079,19.50005,0.006642109,,,,,,,,,,
19.5020498,0.0047917,19.5020498,0.006634662,,,,,,,,,,
19.5040496,0.004786327,19.5040496,0.006627223,,,,,,,,,,
19.5060494,0.004780961,19.5060494,0.006619792,,,,,,,,,,
19.5080492,0.0047756,19.5080492,0.006612369,,,,,,,,,,
19.510049,0.004770245,19.510049,0.006604955,,,,,,,,,,
19.5120488,0.004764896,19.5120488,0.006597549,,,,,,,,,,
19.5140486,0.004759554,19.5140486,0.006590151,,,,,,,,,,
19.5160484,0.004754217,19.5160484,0.006582762,,,,,,,,,,
19.5180482,0.004748886,19.5180482,0.006575381,,,,,,,,,,
19.520048,0.004743561,19.520048,0.006568008,,,,,,,,,,
19.5220478,0.004738243,19.5220478,0.006560644,,,,,,,,,,
19.5240476,0.00473293,19.5240476,0.006553287,,,,,,,,,,
19.5260474,0.004727623,19.5260474,0.006545939,,,,,,,,,,
19.5280472,0.004722322,19.5280472,0.0065386,,,,,,,,,,
19.530047,0.004717027,19.530047,0.006531268,,,,,,,,,,
19.5320468,0.004711738,19.5320468,0.006523945,,,,,,,,,,
19.5340466,0.004706455,19.5340466,0.00651663,,,,,,,,,,
19.5360464,0.004701178,19.5360464,0.006509323,,,,,,,,,,
19.5380462,0.004695906,19.5380462,0.006502024,,,,,,,,,,
19.540046,0.004690641,19.540046,0.006494733,,,,,,,,,,
19.5420458,0.004685381,19.5420458,0.006487451,,,,,,,,,,
19.5440456,0.004680128,19.5440456,0.006480177,,,,,,,,,,
19.5460454,0.00467488,19.5460454,0.006472911,,,,,,,,,,
19.5480452,0.004669638,19.5480452,0.006465653,,,,,,,,,,
19.550045,0.004664402,19.550045,0.006458403,,,,,,,,,,
19.5520448,0.004659172,19.5520448,0.006451162,,,,,,,,,,
19.5540446,0.004653948,19.5540446,0.006443928,,,,,,,,,,
19.5560444,0.00464873,19.5560444,0.006436703,,,,,,,,,,
19.5580442,0.004643517,19.5580442,0.006429485,,,,,,,,,,
19.560044,0.004638311,19.560044,0.006422276,,,,,,,,,,
19.5620438,0.00463311,19.5620438,0.006415075,,,,,,,,,,
19.5640436,0.004627915,19.5640436,0.006407882,,,,,,,,,,
19.5660434,0.004622726,19.5660434,0.006400697,,,,,,,,,,
19.5680432,0.004617542,19.5680432,0.00639352,,,,,,,,,,
19.570043,0.004612365,19.570043,0.006386351,,,,,,,,,,
19.5720428,0.004607193,19.5720428,0.006379191,,,,,,,,,,
19.5740426,0.004602027,19.5740426,0.006372038,,,,,,,,,,
19.5760424,0.004596867,19.5760424,0.006364893,,,,,,,,,,
19.5780422,0.004591713,19.5780422,0.006357756,,,,,,,,,,
19.580042,0.004586564,19.580042,0.006350627,,,,,,,,,,
19.5820418,0.004581422,19.5820418,0.006343507,,,,,,,,,,
19.5840416,0.004576284,19.5840416,0.006336394,,,,,,,,,,
19.5860414,0.004571153,19.5860414,0.006329289,,,,,,,,,,
19.5880412,0.004566028,19.5880412,0.006322192,,,,,,,,,,
19.590041,0.004560908,19.590041,0.006315103,,,,,,,,,,
19.5920408,0.004555794,19.5920408,0.006308022,,,,,,,,,,
19.5940406,0.004550686,19.5940406,0.006300949,,,,,,,,,,
19.5960404,0.004545583,19.5960404,0.006293884,,,,,,,,,,
19.5980402,0.004540486,19.5980402,0.006286827,,,,,,,,,,
19.60004,0.004535395,19.60004,0.006279778,,,,,,,,,,
19.6020398,0.00453031,19.6020398,0.006272737,,,,,,,,,,
19.6040396,0.00452523,19.6040396,0.006265703,,,,,,,,,,
19.6060394,0.004520156,19.6060394,0.006258678,,,,,,,,,,
19.6080392,0.004515088,19.6080392,0.00625166,,,,,,,,,,
19.610039,0.004510025,19.610039,0.00624465,,,,,,,,,,
19.6120388,0.004504968,19.6120388,0.006237648,,,,,,,,,,
19.6140386,0.004499917,19.6140386,0.006230654,,,,,,,,,,
19.6160384,0.004494871,19.6160384,0.006223668,,,,,,,,,,
19.6180382,0.004489831,19.6180382,0.00621669,,,,,,,,,,
19.620038,0.004484797,19.620038,0.006209719,,,,,,,,,,
19.6220378,0.004479768,19.6220378,0.006202756,,,,,,,,,,
19.6240376,0.004474745,19.6240376,0.006195801,,,,,,,,,,
19.6260374,0.004469728,19.6260374,0.006188854,,,,,,,,,,
19.6280372,0.004464716,19.6280372,0.006181915,,,,,,,,,,
19.630037,0.00445971,19.630037,0.006174983,,,,,,,,,,
19.6320368,0.004454709,19.6320368,0.006168059,,,,,,,,,,
19.6340366,0.004449714,19.6340366,0.006161143,,,,,,,,,,
19.6360364,0.004444725,19.6360364,0.006154235,,,,,,,,,,
19.6380362,0.004439741,19.6380362,0.006147334,,,,,,,,,,
19.640036,0.004434763,19.640036,0.006140441,,,,,,,,,,
19.6420358,0.004429791,19.6420358,0.006133556,,,,,,,,,,
19.6440356,0.004424824,19.6440356,0.006126679,,,,,,,,,,
19.6460354,0.004419862,19.6460354,0.006119809,,,,,,,,,,
19.6480352,0.004414906,19.6480352,0.006112947,,,,,,,,,,
19.650035,0.004409956,19.650035,0.006106093,,,,,,,,,,
19.6520348,0.004405011,19.6520348,0.006099246,,,,,,,,,,
19.6540346,0.004400072,19.6540346,0.006092408,,,,,,,,,,
19.6560344,0.004395138,19.6560344,0.006085576,,,,,,,,,,
19.6580342,0.00439021,19.6580342,0.006078753,,,,,,,,,,
19.660034,0.004385288,19.660034,0.006071937,,,,,,,,,,
19.6620338,0.004380371,19.6620338,0.006065129,,,,,,,,,,
19.6640336,0.004375459,19.6640336,0.006058328,,,,,,,,,,
19.6660334,0.004370553,19.6660334,0.006051535,,,,,,,,,,
19.6680332,0.004365652,19.6680332,0.006044749,,,,,,,,,,
19.670033,0.004360757,19.670033,0.006037972,,,,,,,,,,
19.6720328,0.004355868,19.6720328,0.006031201,,,,,,,,,,
