radius,h,l,u,cs,sig,Btot,Breg,Bord,po,pB,pani,alphak,taue_e,tau_r,dkdc,mach no,gamma,e_folding
4.04,0.4241638600357857,0.025212175497230538,6.393343528981223,9.708109338030217,11.624208721401882,9.625810368763988,1.3420112682516445,2.4502640310477846,-2.2515785102644346,-2.3675419264887916,-2.1253645984797904,0.19954071446473085,3.858971717260536,8.693136002920848,9.830285299640227,0.6585570172696918,1.6079218400434745,0.6219207769284123
4.284,0.4417585625387218,0.02582254835789296,6.108291958339981,9.75686720711453,11.511198388768554,8.89065256165315,1.2626060565360027,2.2796646896444206,-2.1996837621526577,-2.276862457144604,-2.113956262136695,0.19227577361669,4.136839078366945,10.311966275238234,10.483575444074775,0.6260505373985131,1.5202190809881233,0.6577999266724192
4.528,0.4543991221134192,0.026166827420743725,5.867871287833857,9.80538262768895,11.427048697103258,8.380077290944719,1.213376596808077,2.179226921217447,-2.1124543318879443,-2.156096256698521,-2.063505194858975,0.18372054836086973,4.363749437972203,11.904725363278278,11.178270381355594,0.5984336879688771,1.4646397547940135,0.6827617485643354
4.772000000000001,0.4647069172359903,0.02631326071547238,5.797148817164268,9.853659180908462,11.432477144602158,8.202601802478835,1.184509082173524,2.1450016928986337,-2.1214333163957284,-2.0462568187941144,-2.2044861785706447,0.17393808888412318,4.441703192992239,12.537396236489702,11.479530580965845,0.5883244702025301,1.4178191206844941,0.7053085865545532
5.026999999999999,0.47664016675734466,0.02670711649281358,5.415350468380329,9.903860661849043,11.287713528642904,7.513411802440543,1.1405356693572875,2.032491158166663,-2.0659511587432235,-1.8938807672516502,-2.261753815260286,0.16704756737387352,4.826026998637121,15.770203433942218,12.88696463422047,0.5467918676643909,1.3857175760328266,0.7216477710147127
5.270999999999999,0.5003066139991125,0.027524406956848765,5.23022525009634,9.951659499170894,11.242365540854097,6.961179162224599,1.0809253720635044,1.9079931559193861,-2.073345964167958,-1.7918788191158912,-2.3993917931587143,0.16199380230421662,5.149758844565211,18.214982744766772,13.92933159310623,0.5255631234702199,1.3207111995584284,0.7571678049935094
5.514999999999999,0.5290318763387989,0.028243694651964937,5.585488985862724,9.999229848621125,11.453483521477187,7.144318387377094,1.0379438492856987,1.8844235969553798,-1.963464671473818,-1.7831689388562402,-2.1617182441028255,0.15528162633970416,4.948227090717942,15.493586748859798,12.947046881526568,0.5585919186199078,1.2308946193264803,0.8124172323924683
5.759,0.5311094534104995,0.028268166837831087,5.157010175232486,10.046574955857992,11.29284828070954,6.60054636325824,1.0266693555468598,1.8297755996901985,-2.0359768971279166,-1.6239887456238251,-2.504679381548001,0.14966625695040756,5.36400250907312,19.889354812398743,14.886658055733424,0.5133102771731692,1.2415610870425633,0.8054376143360217
6.002,0.5348448736853088,0.02832186423043654,4.81230251017052,10.093505312202192,11.181999147596432,6.153430052629347,1.0109876346093902,1.7791884223321623,-2.0379789911692305,-1.4890303735672872,-2.6774578368400226,0.1434991228435244,5.759147893484556,24.753012719746913,16.768153346513515,0.4767721778828267,1.2393500385710026,0.8068745462363657
6.246,0.5335063630239947,0.028272620731803963,4.235250020332854,10.140410261205963,10.989324956533983,5.457339921103018,0.9954829698732929,1.7006089916969376,-2.0077746914539385,-1.3107204767059337,-2.8675603463215062,0.1373176511240162,6.532453528728025,36.58650432735006,20.69756484703945,0.4176606183810527,1.2550386368839856,0.7967882187936489
6.49,0.5597056115638436,0.029172855790562308,4.033683912704485,10.187099245795565,10.956623428378816,4.989027983225499,0.9504020484085566,1.5996310629808557,-2.040822193171686,-1.2118540628999366,-3.0938835329423062,0.1341576862585179,7.07728030773406,44.101705749985676,23.348746868380676,0.3959600093588244,1.2098242984092646,0.8265663049707699
6.734,0.603590176530845,0.030800654129872207,3.7072146030852275,10.233575221876562,10.884369615881955,4.281776258650251,0.8904513685275108,1.447446581164937,-2.0599607362739705,-1.0780514497023068,-3.3998187778079276,0.13405063975409126,8.130205585088955,60.52746533196302,29.147203987129732,0.3622599651351783,1.1587459476604869,0.8630019393112048
6.978,0.670181627158705,0.03321121587422323,3.4700482117752283,10.279841078534398,10.849717378437454,3.6471549630742115,0.8359196226152441,1.3139785592807418,-2.0124404914718528,-0.923257675060978,-3.610607650912476,0.13568434827121523,9.365664182715483,80.30304388206858,37.89882313233203,0.33755854640799127,1.1119732943120124,0.89930217309644
7.222,0.7677752869371987,0.03664867759753977,3.2975454686656613,10.325899640130181,10.839649878845627,3.0681429689170043,0.7841134344732449,1.1920103709117393,-2.0348661955081213,-0.7598765780283661,-4.05496340471237,0.13938070756951462,10.875690268652264,104.18919607677925,51.67772979306325,0.31934703837815803,1.0663776407236845,0.9377540955578945
7.465,0.9026252164133363,0.0411146769951701,3.415095947362429,10.371566155688418,10.919352767060541,2.7287640344924045,0.7230209079176024,1.0839393351312665,-1.9781187778719578,-0.6723345746198467,-4.117318044388025,0.1445847625970063,11.781030701718866,106.15923838379835,61.30685988473776,0.32927485551344393,0.9892964997930427,1.0108193046363718
7.709,1.0863865635983982,0.04699208812675769,3.48718891981291,10.417219173077754,10.985396754892593,2.340276100052354,0.6568984092783213,0.9626397626198127,-1.940480928132977,-0.5811103049245263,-4.297506869053131,0.15235482419093413,13.186774582835744,114.969561625071,77.0816785941019,0.33475238082973197,0.9078599592769164,1.1014914687904844
7.952999999999999,1.2850219695854816,0.05326387169541453,3.128153206312936,10.462672989157987,10.920296175480868,1.8152112690847555,0.5960990893530401,0.830241653201331,-1.9862171065386771,-0.4583136285295887,-5.02748067338604,0.16098822159141632,16.66226476920303,182.1104830293001,120.14235207718193,0.298982220848774,0.8447524134725197,1.1837788019915856
