radius,b_iso,err_b_iso,b_ani,err_b_ani,B_bar,err_B_bar,pani,err_pani,po,err_po,pB,err_pB
4.772000000000001,6.016934861325955,1.6475817329685842,1.3826809680294685,0.35343693729097564,0.9537428502159528,0.11495333634084715,-2.311791919973508,-0.021248004093714554,-1.607689687412378,0.2527799141814619,-1.0013130891431585,-0.42628566199919854
5.026999999999999,5.489569116673369,1.506195182283643,1.299570983486899,0.3321221437705365,0.9153696302813527,0.10929794308011018,-2.3628465996337025,-0.0222749950871434,-1.578612534735022,0.24364818208851635,-0.9211359499904601,-0.39217086594060085
5.270999999999999,5.074872671349242,1.3951785585466794,1.2136246633518766,0.3107153735526746,0.8657411726873032,0.10332059584133814,-2.4970844118793254,-0.024578273718266052,-1.6038996459850103,0.24281457890118155,-0.8671292068661083,-0.3702786289125927
5.514999999999999,5.213623548969264,1.4362592706477646,1.212361589506277,0.310218633195192,0.8321941021203789,0.09821078771538976,-2.2613795809133275,-0.020239574010361822,-1.508113511578597,0.22675423891202967,-0.8554834809990274,-0.36517195355212567
5.759,4.793082834870988,1.3231928224146854,1.166767343310694,0.29801218422795334,0.8204283885127006,0.09540503898262788,-2.594997185201637,-0.025412104745357288,-1.6063987221557825,0.23285729509653205,-0.7756660634199132,-0.3304131228785447
6.002,4.447713381054681,1.2305016631593786,1.1271393853746963,0.28736737905570975,0.8058503338058121,0.09217472062961601,-2.7588599409104346,-0.028128427610360753,-1.633752954819937,0.23489249513437985,-0.7081872278942531,-0.30105405948735625
6.246,3.9131282026917367,1.0850161666019613,1.0612091818063873,0.2701314185097063,0.7907095830052376,0.0890595372248956,-3.113715357896704,-0.03498042049445801,-1.7138503627767012,0.2514391384196352,-0.6217844964877473,-0.2638936117408484
6.49,3.5639347138092567,0.9904530480507581,0.9899613659355037,0.2524045552442352,0.7535538165964193,0.08488520519214485,-3.153675950078579,-0.03639531995174124,-1.6865465981006302,0.2523457014678776,-0.5734079904279613,-0.24409827389856473
6.734,3.0386544071913613,0.8464520846928603,0.8779591026226945,0.22478942364234622,0.7042543494225023,0.08052560665775366,-3.4493171775536817,-0.04431006090614286,-1.7287964774076023,0.2729799928219464,-0.509769566086552,-0.21847701122550175
6.978,2.565444792284528,0.7163498051748872,0.7800492271970124,0.20029248299786975,0.6596296736286537,0.07597887793448287,-3.8258417469338943,-0.0549539637543198,-1.785142436425302,0.3005496229867886,-0.4365197777995681,-0.18799541033218134
7.222,2.132078726032144,0.5968032705310844,0.6909618095087221,0.1777171007314996,0.6175543640374636,0.07118860968741579,-4.2509028036345695,-0.0682992152533668,-1.8395507026287563,0.3331610390200961,-0.3594822651594199,-0.1553190782981105
7.465,1.8886088455109764,0.5299740816715219,0.6215416190450721,0.16042531371829258,0.5689586168461952,0.06617516813340309,-4.308466623224261,-0.07171441205679974,-1.805429492709632,0.32729218826876455,-0.3180865708977331,-0.1382396544481754
7.709,1.6091415262042912,0.45270904009582497,0.5417039342925822,0.14056186852426583,0.516494469620331,0.06107608356147783,-4.481469464174542,-0.08004584514495514,-1.7888711253605278,0.2041987907715186,-0.27523510683221564,-0.12062265399753971
7.952999999999999,1.218438351338805,0.34368742243388534,0.4451486986998293,0.11632014944637133,0.4681936198001108,0.05684713018210212,-5.181397715018123,-0.11199260128434463,-1.851915366929436,2.1742508148010034e-14,-0.21764646793266992,-0.09641471192517906
